,dataset,auroc,accuracy,balanced_accuracy,f1_score,prec,rec,auprc,auroc_y_no_noise,accuracy_y_no_noise,balanced_accuracy_y_no_noise,f1_score_y_no_noise,prec_y_no_noise,rec_y_no_noise,auprc_y_no_noise,run,automl,exp_name,y_preds,y_proba,y_des
865,digen28_769,0.9823793311066216,0.9525,0.9522751100616299,0.9540752199555255,[0.5137     0.51375138 0.51380276 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.89332295e-04
 1.94666148e-04 0.00000000e+00]",0.9797944892534627,0.9823793311066216,0.9525,0.9522751100616299,0.9540752199555255,[0.5137     0.51375138 0.51380276 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.89332295e-04
 1.94666148e-04 0.00000000e+00]",0.9797944892534627,1,tpot,tpot_C_1200s,[0 0 0 ... 1 0 0],"[2.92511241e-02 2.44803661e-02 7.64366187e-05 ... 9.98521878e-01
 1.58242980e-07 5.35775775e-07]","[ -3.50214981  -3.68509887  -9.47897224 ...   6.51550379 -15.65913398
 -14.43954956]"
866,digen40_5390,0.9834170052547819,0.9408,0.9398970486991938,0.9441720105620521,[0.5203     0.52035204 0.52040408 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.84393619e-04
 1.92196810e-04 0.00000000e+00]",0.983024299168588,0.9834170052547819,0.9408,0.9398970486991938,0.9441720105620521,[0.5203     0.52035204 0.52040408 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.84393619e-04
 1.92196810e-04 0.00000000e+00]",0.983024299168588,1,tpot,tpot_C_1200s,[1 0 1 ... 0 0 1],[0.694629   0.03007792 0.8236458  ... 0.13908052 0.28188932 0.77244514],[0.694629   0.03007792 0.8236458  ... 0.13908052 0.28188932 0.77244514]
867,digen2_6949,0.9910505101559544,0.9715,0.9713157089341233,0.9724876918621488,[0.5154     0.51545155 0.5155031  ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.88048118e-04
 1.94024059e-04 0.00000000e+00]",0.9909690363947937,0.9910505101559544,0.9715,0.9713157089341233,0.9724876918621488,[0.5154     0.51545155 0.5155031  ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.88048118e-04
 1.94024059e-04 0.00000000e+00]",0.9909690363947937,1,tpot,tpot_C_1200s,[1 1 0 ... 1 1 1],[0.97180779 0.99764853 0.00357576 ... 0.9989626  0.78563134 0.98866315],"[ 3.54011232  6.05035904 -5.62999656 ...  6.87000373  1.29879039
  4.46829556]"
868,digen4_860,0.9886052145725871,0.953,0.9530261352738101,0.9534929744706115,[0.5066     0.50665067 0.50670134 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.94788788e-04
 1.97394394e-04 0.00000000e+00]",0.9889145517826058,0.9886052145725871,0.953,0.9530261352738101,0.9534929744706115,[0.5066     0.50665067 0.50670134 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.94788788e-04
 1.97394394e-04 0.00000000e+00]",0.9889145517826058,1,tpot,tpot_C_1200s,[1 1 1 ... 0 0 0],"[9.99997492e-01 9.91080363e-01 9.91475440e-01 ... 3.36164222e-01
 5.90774078e-07 3.95715938e-07]","[ 12.89589777   4.71054042   4.7562428  ...  -0.680435   -14.34183157
 -14.74256882]"
869,digen14_769,0.930671507789522,0.8535,0.8534364896035103,0.8511330149375061,[0.4971     0.49714971 0.49719944 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.02333535e-04
 2.01166767e-04 0.00000000e+00]",0.9273438992503387,0.930671507789522,0.8535,0.8534364896035103,0.8511330149375061,[0.4971     0.49714971 0.49719944 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.02333535e-04
 2.01166767e-04 0.00000000e+00]",0.9273438992503387,1,tpot,tpot_C_1200s,[1 0 0 ... 1 0 0],[0.9552126  0.04517286 0.133332   ... 0.92957187 0.01314279 0.4272886 ],[0.9552126  0.04517286 0.133332   ... 0.92957187 0.01314279 0.4272886 ]
870,digen29_8322,0.8055687257644817,0.7582,0.7595424465364204,0.7738919020011221,[0.4918     0.49298316 0.49367597 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.06669378e-04
 2.03334689e-04 0.00000000e+00]",0.7218034751559632,0.9857595971486495,0.8896,0.915311496297668,0.9121858097359211,[0.6796     0.68123496 0.68219233 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 2.94290759e-04
 1.47145380e-04 0.00000000e+00]",0.9935175301516019,1,tpot,tpot_C_1200s,[1 1 1 ... 1 0 1],[0.5252814  0.53328246 0.52107334 ... 0.53349113 0.46185005 0.5222901 ],[0.5252814  0.53328246 0.52107334 ... 0.53349113 0.46185005 0.5222901 ]
871,digen21_6265,0.9924650849840576,0.9676,0.9680761216138183,0.9693065555134519,[0.5325     0.53255326 0.53260652 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9934253633357828,0.9924650849840576,0.9676,0.9680761216138183,0.9693065555134519,[0.5325     0.53255326 0.53260652 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9934253633357828,1,tpot,tpot_C_1200s,[0 0 0 ... 1 0 0],"[1.69052340e-04 7.72054867e-05 8.64186667e-05 ... 9.99583967e-01
 2.84612420e-04 2.72574086e-04]","[-8.68513312 -9.46896282 -9.35622043 ...  7.78433056 -8.16409758
 -8.2073275 ]"
872,digen15_5311,0.9452505290190447,0.9316,0.9313563288278378,0.9282868525896415,[0.497      0.50572129 0.50639517 ... 0.99952107 0.99950273 1.        ],[1.         0.99597586 0.99577465 ... 0.41991952 0.40442656 0.        ],0.9641917489645151,0.9959987541568549,0.9764,0.9771127888443895,0.97390535161433,[0.4476     0.45729465 0.45799652 ... 0.99952107 0.99950273 1.        ],[1.         1.         1.         ... 0.46626452 0.44906166 0.        ],0.9956241428131014,1,tpot,tpot_C_1200s,[1 1 1 ... 1 1 1],[0.99923077 0.81213522 1.         ... 0.99923077 0.66376856 1.        ],[0.99923077 0.81213522 1.         ... 0.99923077 0.66376856 1.        ]
873,digen19_7270,0.9946542751096622,0.9576,0.9585583097169391,0.9595342622637907,[0.5326     0.53265327 0.53270654 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.75516335e-04
 1.87758167e-04 0.00000000e+00]",0.9954373395501057,0.9946542751096622,0.9576,0.9585583097169391,0.9595342622637907,[0.5326     0.53265327 0.53270654 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.75516335e-04
 1.87758167e-04 0.00000000e+00]",0.9954373395501057,1,tpot,tpot_C_1200s,[0 0 1 ... 1 0 0],"[1.00197711e-01 9.00410024e-04 7.33144497e-01 ... 9.59437727e-01
 2.30895089e-01 1.26673576e-03]","[1.00197711e-01 9.00410024e-04 7.33144497e-01 ... 9.59437727e-01
 2.30895089e-01 1.26673576e-03]"
874,digen5_6949,0.9635824148710652,0.9556,0.9575930738684453,0.954302181967888,[0.4686     0.46864686 0.46869374 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.26803244e-04
 2.13401622e-04 0.00000000e+00]",0.9221364126153896,0.999800059198159,0.9913,0.9913205169865873,0.9913699037793869,[0.5051     0.50515052 0.50520104 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.95961196e-04
 1.97980598e-04 0.00000000e+00]",0.9998025356932123,1,tpot,tpot_C_1200s,[1 0 1 ... 0 0 1],[0.7613849  0.19353965 0.72546589 ... 0.18376718 0.18345937 0.74518446],"[ 1.16028723 -1.42717234  0.97173855 ... -1.49102999 -1.49308343
  1.07309189]"
875,digen11_7270,0.9984575555357411,0.983,0.9829102641660658,0.9833235236413577,[0.5037     0.50375038 0.50380076 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.9983438853031082,0.9984575555357411,0.983,0.9829102641660658,0.9833235236413577,[0.5037     0.50375038 0.50380076 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.9983438853031082,1,tpot,tpot_C_1200s,[1 1 1 ... 0 0 0],"[9.99983140e-01 9.99999960e-01 9.99997274e-01 ... 1.14358932e-06
 5.81197599e-08 2.36654955e-07]","[ 10.99057434  17.02592899  12.81265081 ... -13.68133757 -16.66076007
 -15.25666241]"
876,digen9_7270,0.9660931774175481,0.8976,0.8978348882239042,0.8966908797417272,[0.506      0.50716648 0.50721732 ... 1.         1.         1.        ],[1.         1.         1.         ... 0.00355731 0.00335968 0.        ],0.9689139023525136,0.9660931774175481,0.8976,0.8978348882239042,0.8966908797417272,[0.506      0.50716648 0.50721732 ... 1.         1.         1.        ],[1.         1.         1.         ... 0.00355731 0.00335968 0.        ],0.9689139023525136,1,tpot,tpot_C_1200s,[1 0 0 ... 1 1 0],[0.9425     0.14416667 0.44233333 ... 0.85333333 0.71366667 0.08466667],[0.9425     0.14416667 0.44233333 ... 0.85333333 0.71366667 0.08466667]
877,digen20_5191,0.9994939326923881,0.9963,0.9963003265767159,0.9962862591588879,[0.4981     0.49814981 0.49819964 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.999095363965573,0.9994939326923881,0.9963,0.9963003265767159,0.9962862591588879,[0.4981     0.49814981 0.49819964 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.01525798e-04
 2.00762899e-04 0.00000000e+00]",0.999095363965573,1,tpot,tpot_C_1200s,[0 0 0 ... 0 1 1],[0.01168502 0.00795455 0.00321132 ... 0.01088975 0.99380106 0.9960522 ],[0.01168502 0.00795455 0.00321132 ... 0.01088975 0.99380106 0.9960522 ]
878,digen18_5578,0.8875525435628501,0.7905,0.7900978532128573,0.7827439593487504,[0.4893     0.48934893 0.48939788 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.8892881503889705,0.8875525435628501,0.7905,0.7900978532128573,0.7827439593487504,[0.4893     0.48934893 0.48939788 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.08747190e-04
 2.04373595e-04 0.00000000e+00]",0.8892881503889705,1,tpot,tpot_C_1200s,[1 1 1 ... 0 1 0],"[7.15673401e-01 9.99609121e-01 9.78004155e-01 ... 4.39366463e-04
 7.36973236e-01 2.06877814e-01]","[7.15673401e-01 9.99609121e-01 9.78004155e-01 ... 4.39366463e-04
 7.36973236e-01 2.06877814e-01]"
879,digen30_4426,0.9836097221135505,0.9345,0.9344582093476002,0.9336708860759493,[0.4966     0.49664966 0.49669934 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9835576389379888,0.9836097221135505,0.9345,0.9344582093476002,0.9336708860759493,[0.4966     0.49664966 0.49669934 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.02738623e-04
 2.01369311e-04 0.00000000e+00]",0.9835576389379888,1,tpot,tpot_C_1200s,[0 1 0 ... 0 1 0],"[2.27734758e-03 9.99967850e-01 1.67580607e-04 ... 2.00064854e-02
 9.99942655e-01 7.07875452e-04]","[-6.08246391 10.34506668 -8.69387849 ... -3.89148946  9.76637469
 -7.25253427]"
880,digen8_4426,0.9848809400662097,0.9469,0.9469091017001914,0.9485714285714284,[0.5173     0.51735174 0.51740348 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9843820287433352,0.9848809400662097,0.9469,0.9469091017001914,0.9485714285714284,[0.5173     0.51735174 0.51740348 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.9843820287433352,2,tpot,tpot_C_1200s,[0 1 1 ... 1 1 0],[0.02073804 0.9654367  0.9863923  ... 0.9220059  0.8375495  0.06512457],[0.02073804 0.9654367  0.9863923  ... 0.9220059  0.8375495  0.06512457]
881,digen32_5191,0.995801791771512,0.9769,0.9769093347422961,0.9770217845419278,[0.4993     0.49934993 0.49939988 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.00560785e-04
 2.00280393e-04 0.00000000e+00]",0.9954333089206885,0.995801791771512,0.9769,0.9769093347422961,0.9770217845419278,[0.4993     0.49934993 0.49939988 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.00560785e-04
 2.00280393e-04 0.00000000e+00]",0.9954333089206885,2,tpot,tpot_C_1200s,[0 0 0 ... 0 0 0],"[4.62101787e-03 1.48785530e-04 2.40951686e-06 ... 4.14773702e-01
 1.54891619e-05 4.66927198e-05]","[ -5.37250855  -8.81285589 -12.93608189 ...  -0.34426553 -11.07535452
  -9.97187561]"
882,digen39_5578,0.991716754698723,0.9528,0.952795329789011,0.952486410308033,[0.4996     0.49964996 0.49969994 ... 1.         1.         1.        ],[1.         1.         1.         ... 0.1204964  0.10848679 0.        ],0.9924144849938874,0.9928926960342642,0.9539,0.9538854849693648,0.9535422755215157,[0.4985     0.49854985 0.49859972 ... 1.         1.         1.        ],[1.         1.         1.         ... 0.12076229 0.10872618 0.        ],0.9931221950467101,2,tpot,tpot_C_1200s,[0 1 1 ... 1 0 1],"[5.61139271e-06 9.89162731e-01 6.60227655e-01 ... 9.99999765e-01
 1.59889160e-14 1.00000000e+00]","[5.61139271e-06 9.89162731e-01 6.60227655e-01 ... 9.99999765e-01
 1.59889160e-14 1.00000000e+00]"
883,digen36_466,0.9331354882940345,0.8651,0.8655078295527137,0.8726277027664998,[0.5373     0.53735374 0.53740748 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.72231528e-04
 1.86115764e-04 0.00000000e+00]",0.9509338079773416,0.9651283846218462,0.8924,0.8922833221995992,0.8950039032006246,[0.503      0.50305031 0.50310062 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.97614314e-04
 1.98807157e-04 0.00000000e+00]",0.9661652000519648,2,tpot,tpot_C_1200s,[0 1 0 ... 0 0 1],[0.4751956  0.99988625 0.02200921 ... 0.29576907 0.00510662 0.93393145],[0.4751956  0.99988625 0.02200921 ... 0.29576907 0.00510662 0.93393145]
884,digen13_769,0.9378809952455339,0.8742,0.8745243282352835,0.8756425464610519,[0.5135     0.51355136 0.51360272 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.89483934e-04
 1.94741967e-04 0.00000000e+00]",0.9438803610607691,0.9466756850629765,0.8808,0.8808213647509961,0.8808952837729815,[0.5027     0.50275028 0.50280056 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.97851601e-04
 1.98925801e-04 0.00000000e+00]",0.9475915445553315,2,tpot,tpot_C_1200s,[1 0 0 ... 0 0 1],[0.944824   0.09929592 0.09473392 ... 0.13228445 0.3015158  0.99924809],[0.944824   0.09929592 0.09473392 ... 0.13228445 0.3015158  0.99924809]
885,digen35_4426,0.981614265584218,0.9609,0.9607376182927415,0.9595782073813708,[0.486      0.4860486  0.48609722 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.11522634e-04
 2.05761317e-04 0.00000000e+00]",0.9814915640790749,0.981614265584218,0.9609,0.9607376182927415,0.9595782073813708,[0.486      0.4860486  0.48609722 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.11522634e-04
 2.05761317e-04 0.00000000e+00]",0.9814915640790749,2,tpot,tpot_C_1200s,[1 1 0 ... 1 1 0],"[9.99999955e-01 9.99901425e-01 3.68247506e-02 ... 9.99549001e-01
 9.99880792e-01 2.85012272e-07]","[ 16.92164003   9.22459486  -3.26406519 ...   7.7035938    9.03452351
 -15.07073331]"
886,digen1_6265,0.977727627265724,0.9546,0.9552487644637162,0.9552533017938104,[0.5174     0.51745175 0.5175035  ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.86548125e-04
 1.93274063e-04 0.00000000e+00]",0.9861805764457772,0.9980142531994776,0.9745,0.9744997221706538,0.9743538167555064,[0.4971     0.49714971 0.49719944 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.02333535e-04
 2.01166767e-04 0.00000000e+00]",0.9980287642444782,2,tpot,tpot_C_1200s,[1 1 1 ... 1 1 0],[0.98743461 0.56874523 0.9656394  ... 0.56466373 0.96732724 0.16177025],"[ 4.36416367  0.27673354  3.33588005 ...  0.2601116   3.38799524
 -1.6451151 ]"
887,digen10_8322,0.9858735920877202,0.9383,0.9382590020936665,0.9374429686707899,[0.4948     0.49484948 0.49489898 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.04203719e-04
 2.02101859e-04 0.00000000e+00]",0.9828088382008263,0.9896260898723674,0.9414,0.941380883734774,0.9408200363562916,[0.4987     0.49874987 0.49879976 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.01042711e-04
 2.00521356e-04 0.00000000e+00]",0.9896547961561406,2,tpot,tpot_C_1200s,[0 1 0 ... 1 1 0],[0.0181988  0.994609   0.45046202 ... 0.99101813 0.75677311 0.01360065],[0.0181988  0.994609   0.45046202 ... 0.99101813 0.75677311 0.01360065]
888,digen23_5191,0.9614271821654011,0.913,0.9125285226461711,0.9167623421354764,[0.5173     0.51735174 0.51740348 ... 0.5        0.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 1.93311425e-04
 0.00000000e+00 0.00000000e+00]",0.946741453086716,0.9614271821654011,0.913,0.9125285226461711,0.9167623421354764,[0.5173     0.51735174 0.51740348 ... 0.5        0.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 1.93311425e-04
 0.00000000e+00 0.00000000e+00]",0.946741453086716,2,tpot,tpot_C_1200s,[0 1 0 ... 1 0 0],[0.01922122 0.8553048  0.02778472 ... 0.9734471  0.15947875 0.03488257],[0.01922122 0.8553048  0.02778472 ... 0.9734471  0.15947875 0.03488257]
889,digen22_2433,0.9911912190595049,0.988,0.9879798076769228,0.9881070366699704,[0.502      0.50205021 0.50210042 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.98406375e-04
 1.99203187e-04 0.00000000e+00]",0.9827263008065932,0.9998403361344539,0.9958,0.9958583433373349,0.9958702064896755,[0.51       0.51005101 0.51010202 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.92156863e-04
 1.96078431e-04 0.00000000e+00]",0.9998615456799775,2,tpot,tpot_C_1200s,[1 1 1 ... 1 1 1],[0.99999999 0.99999999 0.99999992 ... 0.99999997 0.99999951 1.        ],"[18.26760816 18.12953764 16.39198385 ... 17.49892584 14.52247616
 19.36472994]"
890,digen24_2433,0.9924368819134654,0.9752,0.9751868512804673,0.9745065789473684,[0.4863     0.48634863 0.48639728 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.11268764e-04
 2.05634382e-04 0.00000000e+00]",0.9909635151727776,0.9924368819134654,0.9752,0.9751868512804673,0.9745065789473684,[0.4863     0.48634863 0.48639728 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.11268764e-04
 2.05634382e-04 0.00000000e+00]",0.9909635151727776,2,tpot,tpot_C_1200s,[1 0 1 ... 0 0 0],"[9.99999772e-01 5.09981968e-03 9.99827773e-01 ... 9.41033411e-05
 2.15977866e-07 6.19739192e-02]","[ 15.29607322  -5.27343723   8.66652582 ...  -9.2710229  -15.34808969
  -2.71706412]"
891,digen3_769,0.9872788683979956,0.9752,0.9751925264387604,0.9758472925594078,[0.5136     0.51365137 0.51360272 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 9.99805296e-01 ... 3.89408100e-04
 1.94704050e-04 0.00000000e+00]",0.9923683091555489,0.9998495995127024,0.9873,0.9872778187801328,0.9874765802189133,[0.5009    0.5009501 0.5010002 ... 1.        1.        1.       ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.99281294e-04
 1.99640647e-04 0.00000000e+00]",0.9998507755959019,2,tpot,tpot_C_1200s,[0 0 1 ... 0 0 0],"[1.01451720e-01 2.20093469e-04 9.70855354e-01 ... 2.64909602e-01
 5.67965152e-03 1.86299779e-03]","[-2.18119742 -8.42123812  3.50590628 ... -1.02060484 -5.16516956
 -6.28370364]"
892,digen17_6949,0.9948781580505288,0.974,0.9739691835069361,0.9742981415579279,[0.502      0.50205021 0.50210042 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.98406375e-04
 1.99203187e-04 0.00000000e+00]",0.9948479016465924,0.9948781580505288,0.974,0.9739691835069361,0.9742981415579279,[0.502      0.50205021 0.50210042 ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 3.98406375e-04
 1.99203187e-04 0.00000000e+00]",0.9948479016465924,2,tpot,tpot_C_1200s,[1 1 0 ... 0 1 1],"[9.99999819e-01 9.99999965e-01 1.86054542e-07 ... 6.92959773e-08
 1.00000000e+00 9.99999155e-01]","[ 15.52748493  17.16840223 -15.49722579 ... -16.48487891  22.82267578
  13.98342594]"
893,digen26_7270,0.994655045031239,0.9631,0.9624813411781603,0.9609151572926597,[0.4784     0.47844784 0.4784957  ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.18060201e-04
 2.09030100e-04 0.00000000e+00]",0.9945914002235604,0.994655045031239,0.9631,0.9624813411781603,0.9609151572926597,[0.4784     0.47844784 0.4784957  ... 1.         1.         1.        ],"[1.00000000e+00 1.00000000e+00 1.00000000e+00 ... 4.18060201e-04
 2.09030100e-04 0.00000000e+00]",0.9945914002235604,2,tpot,tpot_C_1200s,[1 0 1 ... 1 1 0],[0.8086243  0.19878637 0.8046236  ... 0.80705841 0.81359293 0.21955326],"[ 1.4410959  -1.39389688  1.41544662 ...  1.43100856  1.47352733
 -1.26827163]"
