,dataset,auroc,accuracy,balanced_accuracy,f1_score,prec,rec,auprc,auroc_y_no_noise,accuracy_y_no_noise,balanced_accuracy_y_no_noise,f1_score_y_no_noise,prec_y_no_noise,rec_y_no_noise,auprc_y_no_noise,run,automl,exp_name,y_preds,y_proba,y_des
406,digen1_6265,0.9790740578470152,0.9664,0.9674184624547713,0.966547192353644,[0.5174     0.51735174 0.51740348 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806726e-01 9.99806726e-01 ... 3.86548125e-04
 1.93274063e-04 0.00000000e+00]",0.9876164131978484,0.9996432679995355,0.9865,0.9864409638740248,0.9862818819225688,[0.95541034 0.95540177 0.95539319 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798833e-01 9.99597666e-01 ... 4.02333535e-04
 2.01166767e-04 0.00000000e+00]",0.9996424113153122,0,autosklearn,autosklearn_1200s,[1 1 1 ... 1 1 0],[0.50000031 0.50000004 0.50000031 ... 0.50000005 0.50000041 0.49999986],[0.50000031 0.50000004 0.50000031 ... 0.50000005 0.50000041 0.49999986]
407,digen10_8322,0.9889007195018213,0.9468,0.9469107378654076,0.9468425259792167,[0.78093434 0.78089976 0.78102305 ... 1.         1.         1.        ],"[1.00000000e+00 9.99797898e-01 9.99797898e-01 ... 4.04203719e-04
 2.02101859e-04 0.00000000e+00]",0.9856864180194906,0.9927111107271085,0.9503,0.9503186441540346,0.9505324972628645,[0.78708965 0.78705604 0.7871803  ... 1.         1.         1.        ],"[1.00000000e+00 9.99799479e-01 9.99799479e-01 ... 4.01042711e-04
 2.00521356e-04 0.00000000e+00]",0.9928799159963143,0,autosklearn,autosklearn_1200s,[0 1 1 ... 1 1 0],[0.04202009 0.99578023 0.66933503 ... 0.95963221 0.65547649 0.02330582],[0.04202009 0.99578023 0.66933503 ... 0.95963221 0.65547649 0.02330582]
408,digen23_5191,0.9992060495142365,0.9856,0.9857420910016635,0.9860194174757282,[0.72859155 0.72855332 0.72865596 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.999311456967912,0.9992060495142365,0.9856,0.9857420910016635,0.9860194174757282,[0.72859155 0.72855332 0.72865596 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806689e-01 9.99806689e-01 ... 3.86622849e-04
 1.93311425e-04 0.00000000e+00]",0.999311456967912,0,autosklearn,autosklearn_1200s,[0 1 0 ... 1 0 0],[0.00106503 0.98871689 0.0013118  ... 0.99350637 0.00151555 0.00110362],[0.00106503 0.98871689 0.0013118  ... 0.99350637 0.00151555 0.00110362]
409,digen22_2433,0.9908152130434087,0.9895,0.9894762316197059,0.9896029309832657,[0.96205443 0.96204715 0.9622316  ... 1.         1.         1.        ],"[1.00000000e+00 9.99800797e-01 9.99800797e-01 ... 3.98406375e-04
 1.99203187e-04 0.00000000e+00]",0.980661149949258,0.9997538615446179,0.9971,0.997140856342537,0.9971509971509971,[0.97738597 0.97738164 0.97756902 ... 1.         1.         1.        ],"[1.00000000e+00 9.99803922e-01 9.99803922e-01 ... 3.92156863e-04
 1.96078431e-04 0.00000000e+00]",0.999664188694031,0,autosklearn,autosklearn_1200s,[1 1 1 ... 1 1 1],[0.99751368 0.99992545 0.99996111 ... 0.99943822 0.9997414  0.99999932],[0.99751368 0.99992545 0.99996111 ... 0.99943822 0.9997414  0.99999932]
410,digen24_2433,0.9973307960684564,0.9856,0.9858579026790153,0.9853420195439739,[0.57030609 0.57025569 0.57032258 ... 1.         1.         1.        ],"[1.00000000e+00 9.99794366e-01 9.99794366e-01 ... 4.11268764e-04
 2.05634382e-04 0.00000000e+00]",0.9964515631438176,0.9973307960684564,0.9856,0.9858579026790153,0.9853420195439739,[0.57030609 0.57025569 0.57032258 ... 1.         1.         1.        ],"[1.00000000e+00 9.99794366e-01 9.99794366e-01 ... 4.11268764e-04
 2.05634382e-04 0.00000000e+00]",0.9964515631438176,0,autosklearn,autosklearn_1200s,[0 0 1 ... 0 0 1],[0.16128202 0.00180646 0.9987746  ... 0.00121116 0.00165407 0.89317229],[0.16128202 0.00180646 0.9987746  ... 0.00121116 0.00165407 0.89317229]
411,digen3_769,0.9868589977609034,0.9697,0.9704370081160847,0.9696787751425998,[0.51426855 0.51421991 0.51427141 ... 1.         1.         1.        ],"[1.00000000e+00 9.99805296e-01 9.99805296e-01 ... 3.89408100e-04
 1.94704050e-04 0.00000000e+00]",0.9919834111265495,0.9994515582230485,0.9822,0.9822273024164598,0.9819582404216501,[0.92161914 0.92160471 0.92177434 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800359e-01 9.99800359e-01 ... 3.99281294e-04
 1.99640647e-04 0.00000000e+00]",0.9994606211011186,0,autosklearn,autosklearn_1200s,[0 0 1 ... 0 0 0],[0.42840619 0.29875767 0.62281182 ... 0.42795508 0.3460836  0.32669454],[0.42840619 0.29875767 0.62281182 ... 0.42795508 0.3460836  0.32669454]
412,digen17_6949,0.9985162962607401,0.9944,0.9943775100401606,0.9944532488114105,[0.9903334  0.99033149 0.99032958 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800797e-01 9.99601594e-01 ... 3.98406375e-04
 1.99203187e-04 0.00000000e+00]",0.9977522514248509,0.9985162962607401,0.9944,0.9943775100401606,0.9944532488114105,[0.9903334  0.99033149 0.99032958 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800797e-01 9.99601594e-01 ... 3.98406375e-04
 1.99203187e-04 0.00000000e+00]",0.9977522514248509,0,autosklearn,autosklearn_1200s,[1 1 0 ... 0 1 1],[0.96616777 0.966168   0.01869843 ... 0.01873598 0.96652056 0.96616702],[0.96616777 0.966168   0.01869843 ... 0.01873598 0.96652056 0.96616702]
413,digen26_7270,0.9979005218699346,0.9848,0.9851524509099863,0.9842584921292462,[0.85888689 0.85886156 0.8590158  ... 1.         1.         1.        ],"[1.00000000e+00 9.99790970e-01 9.99790970e-01 ... 4.18060201e-04
 2.09030100e-04 0.00000000e+00]",0.997101699016165,0.9979005218699346,0.9848,0.9851524509099863,0.9842584921292462,[0.85888689 0.85886156 0.8590158  ... 1.         1.         1.        ],"[1.00000000e+00 9.99790970e-01 9.99790970e-01 ... 4.18060201e-04
 2.09030100e-04 0.00000000e+00]",0.997101699016165,0,autosklearn,autosklearn_1200s,[1 0 1 ... 1 1 0],[0.98532711 0.01181965 0.98658299 ... 0.98639764 0.98784371 0.058795  ],[0.98532711 0.01181965 0.98658299 ... 0.98639764 0.98784371 0.058795  ]
414,digen7_6949,0.99913480634895,0.9917,0.9917274016111519,0.9919581435907373,[0.61794258 0.61789688 0.61797081 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806427e-01 9.99806427e-01 ... 3.87146729e-04
 1.93573364e-04 0.00000000e+00]",0.9993512065025909,0.99913480634895,0.9917,0.9917274016111519,0.9919581435907373,[0.61794258 0.61789688 0.61797081 ... 1.         1.         1.        ],"[1.00000000e+00 9.99806427e-01 9.99806427e-01 ... 3.87146729e-04
 1.93573364e-04 0.00000000e+00]",0.9993512065025909,0,autosklearn,autosklearn_1200s,[0 1 1 ... 0 1 1],"[6.91270872e-04 9.99128657e-01 9.98703825e-01 ... 6.91351512e-04
 9.99310228e-01 9.99627226e-01]","[6.91270872e-04 9.99128657e-01 9.98703825e-01 ... 6.91351512e-04
 9.99310228e-01 9.99627226e-01]"
415,digen16_5390,0.9874850167043041,0.8303,0.8334314880251277,0.8525501781214702,[0.81400365 0.81397278 0.81410788 ... 1.         1.         1.        ],"[1.00000000e+00 9.99796168e-01 9.99796168e-01 ... 4.07664085e-04
 2.03832042e-04 0.00000000e+00]",0.9775772833957763,0.9970465581097973,0.8401,0.8399719775820657,0.8622383044714397,[0.83026381 0.83023565 0.83037344 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800160e-01 9.99800160e-01 ... 3.99680256e-04
 1.99840128e-04 0.00000000e+00]",0.9970854940290876,0,autosklearn,autosklearn_1200s,[1 1 0 ... 1 1 1],[0.90000191 0.98934067 0.00571493 ... 0.99858009 0.94199953 0.99942865],[0.90000191 0.98934067 0.00571493 ... 0.99858009 0.94199953 0.99942865]
416,digen27_860,0.9899271749284233,0.9888,0.9890167264137244,0.9885457148701167,[0.65140325 0.65135643 0.65144392 ... 0.5        1.         1.        ],"[1.00000000e+00 9.99793857e-01 9.99793857e-01 ... 2.06143063e-04
 2.06143063e-04 0.00000000e+00]",0.9783770345746237,0.9995984582589418,0.9975,0.9974859734432766,0.9974657881398885,[0.66308581 0.66304056 0.66312962 ... 1.         1.         1.        ],"[1.00000000e+00 9.99797489e-01 9.99797489e-01 ... 4.05022276e-04
 2.02511138e-04 0.00000000e+00]",0.9996766868078591,0,autosklearn,autosklearn_1200s,[0 1 0 ... 0 1 0],"[4.55797104e-04 9.98853604e-01 3.28670833e-04 ... 1.31602175e-03
 9.99426043e-01 1.09515208e-03]","[4.55797104e-04 9.98853604e-01 3.28670833e-04 ... 1.31602175e-03
 9.99426043e-01 1.09515208e-03]"
417,digen37_769,0.9870535179285628,0.9373,0.9373101099696175,0.9388232998341302,[0.51036455 0.51031454 0.51036666 ... 1.         1.         1.        ],"[1.00000000e+00 9.99799920e-01 9.99799920e-01 ... 4.00160064e-04
 2.00080032e-04 0.00000000e+00]",0.9883404357688232,0.9897881151702967,0.9398,0.9399848257390091,0.9410843609316891,[0.74534814 0.74530992 0.7454218  ... 1.         1.         1.        ],"[1.00000000e+00 9.99798671e-01 9.99798671e-01 ... 4.02657540e-04
 2.01328770e-04 0.00000000e+00]",0.9900121318401248,0,autosklearn,autosklearn_1200s,[1 1 1 ... 0 1 0],[0.99682172 0.8590114  0.72148833 ... 0.04581823 0.91713854 0.01198995],[0.99682172 0.8590114  0.72148833 ... 0.04581823 0.91713854 0.01198995]
418,digen12_8322,0.9982280034037955,0.9841,0.9841728231225071,0.9842838786201443,[0.64426978 0.64422467 0.64430637 ... 1.         1.         1.        ],"[1.00000000e+00 9.99803227e-01 9.99803227e-01 ... 3.93545848e-04
 1.96772924e-04 0.00000000e+00]",0.9984046594986195,0.9982280034037955,0.9841,0.9841728231225071,0.9842838786201443,[0.64426978 0.64422467 0.64430637 ... 1.         1.         1.        ],"[1.00000000e+00 9.99803227e-01 9.99803227e-01 ... 3.93545848e-04
 1.96772924e-04 0.00000000e+00]",0.9984046594986195,0,autosklearn,autosklearn_1200s,[1 0 0 ... 1 0 1],[0.99631577 0.00579988 0.00173782 ... 0.98459707 0.00170316 0.99815031],[0.99631577 0.00579988 0.00173782 ... 0.98459707 0.00170316 0.99815031]
419,digen6_466,0.9958740223810427,0.9911,0.9911399282125049,0.9913229989275616,[0.51400841 0.51395977 0.51401121 ... 0.         0.         1.        ],[1.         0.99980533 0.99980533 ... 0.         0.         0.        ],0.7527867975924508,0.9958740223810427,0.9911,0.9911399282125049,0.9913229989275616,[0.51400841 0.51395977 0.51401121 ... 0.         0.         1.        ],[1.         0.99980533 0.99980533 ... 0.         0.         0.        ],0.7527867975924508,0,autosklearn,autosklearn_1200s,[1 1 1 ... 0 1 0],[0.99706009 0.99592233 0.99706009 ... 0.00293885 0.99706009 0.00299995],[0.99706009 0.99592233 0.99706009 ... 0.00293885 0.99706009 0.00299995]
420,digen25_2433,0.9976623402189034,0.996,0.9960223973614313,0.9959374365224457,[0.49307924 0.49302839 0.49307785 ... 1.         1.         1.        ],"[1.00000000e+00 9.99796583e-01 9.99796583e-01 ... 4.06834825e-04
 2.03417413e-04 0.00000000e+00]",0.9921256066465056,0.9976623402189034,0.996,0.9960223973614313,0.9959374365224457,[0.49307924 0.49302839 0.49307785 ... 1.         1.         1.        ],"[1.00000000e+00 9.99796583e-01 9.99796583e-01 ... 4.06834825e-04
 2.03417413e-04 0.00000000e+00]",0.9921256066465056,0,autosklearn,autosklearn_1200s,[1 0 1 ... 0 1 1],"[9.98566749e-01 6.94036296e-04 7.25286146e-01 ... 6.76275132e-04
 9.99324111e-01 9.99324248e-01]","[9.98566749e-01 6.94036296e-04 7.25286146e-01 ... 6.76275132e-04
 9.99324111e-01 9.99324248e-01]"
421,digen34_769,0.9999787199148796,0.9974,0.9974019896079585,0.9974025974025975,[0.97698908 0.97698459 0.97717519 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800399e-01 9.99800399e-01 ... 3.99201597e-04
 1.99600798e-04 0.00000000e+00]",0.9999790057486069,0.9999787199148796,0.9974,0.9974019896079585,0.9974025974025975,[0.97698908 0.97698459 0.97717519 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800399e-01 9.99800399e-01 ... 3.99201597e-04
 1.99600798e-04 0.00000000e+00]",0.9999790057486069,0,autosklearn,autosklearn_1200s,[0 1 0 ... 1 0 1],[0.00248977 0.99945131 0.00496726 ... 0.99907453 0.02467406 0.99954969],[0.00248977 0.99945131 0.00496726 ... 0.99907453 0.02467406 0.99954969]
422,digen31_2433,0.9860200301116403,0.9417,0.9424286465341579,0.9423856112264057,[0.75088312 0.75084485 0.75096021 ... 1.         1.         1.        ],"[1.00000000e+00 9.99795459e-01 9.99795459e-01 ... 4.09081612e-04
 2.04540806e-04 0.00000000e+00]",0.9791214259786944,0.993370551221211,0.9487,0.9488713528361296,0.9496910856134158,[0.76286285 0.76282642 0.76294362 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798671e-01 9.99798671e-01 ... 4.02657540e-04
 2.01328770e-04 0.00000000e+00]",0.9935127161623096,0,autosklearn,autosklearn_1200s,[1 1 0 ... 1 1 0],[0.98879633 0.99983073 0.00530374 ... 0.99838689 0.99988874 0.12488548],[0.98879633 0.99983073 0.00530374 ... 0.99838689 0.99988874 0.12488548]
423,digen33_769,0.9833066392041336,0.9281,0.9281108720566207,0.9278908835623307,[0.67406511 0.67402126 0.67411195 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800439e-01 9.99800439e-01 ... 3.99121932e-04
 1.99560966e-04 0.00000000e+00]",0.9832040491419387,0.9833066392041336,0.9281,0.9281108720566207,0.9278908835623307,[0.67406511 0.67402126 0.67411195 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800439e-01 9.99800439e-01 ... 3.99121932e-04
 1.99560966e-04 0.00000000e+00]",0.9832040491419387,0,autosklearn,autosklearn_1200s,[0 1 0 ... 0 0 0],"[1.68572649e-01 9.92980323e-01 1.29357623e-04 ... 1.98248489e-03
 5.55391290e-02 3.81710272e-03]","[1.68572649e-01 9.92980323e-01 1.29357623e-04 ... 1.98248489e-03
 5.55391290e-02 3.81710272e-03]"
424,digen38_4426,0.9999784795446272,0.9976,0.9976073093706663,0.9976071784646062,[0.97742752 0.97742312 0.97761339 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800916e-01 9.99800916e-01 ... 3.98168425e-04
 1.99084213e-04 0.00000000e+00]",0.9999789021608378,0.9999784795446272,0.9976,0.9976073093706663,0.9976071784646062,[0.97742752 0.97742312 0.97761339 ... 1.         1.         1.        ],"[1.00000000e+00 9.99800916e-01 9.99800916e-01 ... 3.98168425e-04
 1.99084213e-04 0.00000000e+00]",0.9999789021608378,0,autosklearn,autosklearn_1200s,[1 1 1 ... 0 1 0],"[9.99987933e-01 9.99992992e-01 9.99978029e-01 ... 1.98021445e-05
 9.99871457e-01 2.75712971e-04]","[9.99987933e-01 9.99992992e-01 9.99978029e-01 ... 1.98021445e-05
 9.99871457e-01 2.75712971e-04]"
425,digen28_769,0.9991636120734002,0.9875,0.9877894928396442,0.9877029021151008,[0.64885689 0.64881253 0.6488945  ... 1.         1.         1.        ],"[1.00000000e+00 9.99805334e-01 9.99805334e-01 ... 3.89332295e-04
 1.94666148e-04 0.00000000e+00]",0.999372575376046,0.9991636120734002,0.9875,0.9877894928396442,0.9877029021151008,[0.64885689 0.64881253 0.6488945  ... 1.         1.         1.        ],"[1.00000000e+00 9.99805334e-01 9.99805334e-01 ... 3.89332295e-04
 1.94666148e-04 0.00000000e+00]",0.999372575376046,0,autosklearn,autosklearn_1200s,[0 0 0 ... 1 0 0],[0.0031243  0.00178583 0.00175484 ... 0.99769953 0.00234642 0.00847317],[0.0031243  0.00178583 0.00175484 ... 0.99769953 0.00234642 0.00847317]
426,digen40_5390,0.9982177421975287,0.9878,0.9882109273642301,0.9881553398058254,[0.6066931  0.60664723 0.60671798 ... 1.         1.         1.        ],"[1.00000000e+00 9.99807803e-01 9.99807803e-01 ... 3.84393619e-04
 1.92196810e-04 0.00000000e+00]",0.9986608022996064,0.9982177421975287,0.9878,0.9882109273642301,0.9881553398058254,[0.6066931  0.60664723 0.60671798 ... 1.         1.         1.        ],"[1.00000000e+00 9.99807803e-01 9.99807803e-01 ... 3.84393619e-04
 1.92196810e-04 0.00000000e+00]",0.9986608022996064,0,autosklearn,autosklearn_1200s,[1 0 1 ... 0 0 1],"[9.99979407e-01 4.24083869e-06 9.99998393e-01 ... 8.95915383e-07
 2.30975495e-06 9.99992731e-01]","[9.99979407e-01 4.24083869e-06 9.99998393e-01 ... 8.95915383e-07
 2.30975495e-06 9.99992731e-01]"
427,digen2_6949,0.9999993994302755,0.9993,0.9992777548493603,0.999321376635967,[0.99903082 0.99903063 0.99922436 ... 1.         1.         1.        ],"[1.00000000e+00 9.99805976e-01 9.99805976e-01 ... 3.88048118e-04
 1.94024059e-04 0.00000000e+00]",0.9999994355571651,0.9999993994302755,0.9993,0.9992777548493603,0.999321376635967,[0.99903082 0.99903063 0.99922436 ... 1.         1.         1.        ],"[1.00000000e+00 9.99805976e-01 9.99805976e-01 ... 3.88048118e-04
 1.94024059e-04 0.00000000e+00]",0.9999994355571651,0,autosklearn,autosklearn_1200s,[0 1 0 ... 1 1 1],"[2.31301382e-04 9.99760030e-01 2.59103015e-04 ... 9.99753617e-01
 9.99771536e-01 9.99741252e-01]","[2.31301382e-04 9.99760030e-01 2.59103015e-04 ... 9.99753617e-01
 9.99771536e-01 9.99741252e-01]"
428,digen4_860,0.9986229600645616,0.9917,0.991760604367705,0.9917699553792763,[0.57515895 0.57511071 0.57517602 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802606e-01 9.99802606e-01 ... 3.94788788e-04
 1.97394394e-04 0.00000000e+00]",0.9989100429306315,0.9986229600645616,0.9917,0.991760604367705,0.9917699553792763,[0.57515895 0.57511071 0.57517602 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802606e-01 9.99802606e-01 ... 3.94788788e-04
 1.97394394e-04 0.00000000e+00]",0.9989100429306315,0,autosklearn,autosklearn_1200s,[1 1 1 ... 1 0 0],"[9.99606826e-01 9.99581224e-01 9.97566593e-01 ... 9.99547701e-01
 4.52966652e-04 2.77967347e-04]","[9.99606826e-01 9.99581224e-01 9.97566593e-01 ... 9.99547701e-01
 4.52966652e-04 2.77967347e-04]"
429,digen14_769,0.9999310776814533,0.9969,0.9968842351856717,0.9968734241048915,[0.90562944 0.90561224 0.90577729 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798833e-01 9.99798833e-01 ... 4.02333535e-04
 2.01166767e-04 0.00000000e+00]",0.9999330678292748,0.9999310776814533,0.9969,0.9968842351856717,0.9968734241048915,[0.90562944 0.90561224 0.90577729 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798833e-01 9.99798833e-01 ... 4.02333535e-04
 2.01166767e-04 0.00000000e+00]",0.9999330678292748,0,autosklearn,autosklearn_1200s,[1 0 0 ... 1 0 0],[0.9986639  0.00131676 0.00124948 ... 0.99828476 0.00124958 0.00124954],[0.9986639  0.00131676 0.00124948 ... 0.99828476 0.00124958 0.00124954]
430,digen29_8322,0.7983226368564089,0.738,0.7387759811879002,0.7469088098918083,[0.4970187  0.49696786 0.49701809 ... 1.         1.         1.        ],"[1.00000000e+00 9.99796665e-01 9.99796665e-01 ... 4.06669378e-04
 2.03334689e-04 0.00000000e+00]",0.7155705228182618,0.9732124224501599,0.8488,0.8825719248820081,0.876369582992641,[0.68681152 0.68677987 0.68684929 ... 1.         1.         1.        ],"[1.00000000e+00 9.99852855e-01 9.99852855e-01 ... 2.94290759e-04
 1.47145380e-04 0.00000000e+00]",0.9874846841596466,0,autosklearn,autosklearn_1200s,[1 1 1 ... 1 0 1],[0.70684266 0.70603298 0.74425408 ... 0.70724591 0.20643503 0.75914872],[0.70684266 0.70603298 0.74425408 ... 0.70724591 0.20643503 0.75914872]
431,digen21_6265,0.9860366849941,0.9588,0.9594346112324572,0.9608588257647729,[0.57178138 0.5717354  0.5717968  ... 1.         1.         1.        ],"[1.00000000e+00 9.99812207e-01 9.99812207e-01 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9849178848689639,0.9860366849941,0.9588,0.9594346112324572,0.9608588257647729,[0.57178138 0.5717354  0.5717968  ... 1.         1.         1.        ],"[1.00000000e+00 9.99812207e-01 9.99812207e-01 ... 3.75586854e-04
 1.87793427e-04 0.00000000e+00]",0.9849178848689639,0,autosklearn,autosklearn_1200s,[0 0 0 ... 1 0 0],"[1.73985392e-05 2.29634030e-05 1.54282478e-04 ... 9.99993302e-01
 9.03064820e-06 2.14869237e-05]","[1.73985392e-05 2.29634030e-05 1.54282478e-04 ... 9.99993302e-01
 9.03064820e-06 2.14869237e-05]"
432,digen15_5311,0.9456863247076895,0.9288,0.9286090299250773,0.92603365884064,[0.49769678 0.49764647 0.49759615 ... 1.         1.         1.        ],"[1.00000000e+00 9.99798793e-01 9.99597586e-01 ... 4.02414487e-04
 2.01207243e-04 0.00000000e+00]",0.9638929388659326,0.99698013267639,0.9752,0.9768319443177192,0.9728427507665353,[0.66995959 0.66981132 0.66991164 ... 1.         1.         1.        ],"[1.00000000e+00 9.99329759e-01 9.99329759e-01 ... 4.46827525e-04
 2.23413762e-04 0.00000000e+00]",0.9956605540552556,0,autosklearn,autosklearn_1200s,[1 1 1 ... 1 0 1],[0.99976804 0.84256617 0.99999988 ... 0.99999961 0.17979971 0.99999966],[0.99976804 0.84256617 0.99999988 ... 0.99999961 0.17979971 0.99999966]
433,digen19_7270,0.9995393216378554,0.988,0.9883940225255169,0.9886621315192744,[0.93111888 0.93110684 0.93126967 ... 1.         1.         1.        ],"[1.00000000e+00 9.99812242e-01 9.99812242e-01 ... 3.75516335e-04
 1.87758167e-04 0.00000000e+00]",0.9996051935681517,0.9995393216378554,0.988,0.9883940225255169,0.9886621315192744,[0.93111888 0.93110684 0.93126967 ... 1.         1.         1.        ],"[1.00000000e+00 9.99812242e-01 9.99812242e-01 ... 3.75516335e-04
 1.87758167e-04 0.00000000e+00]",0.9996051935681517,0,autosklearn,autosklearn_1200s,[0 0 1 ... 1 0 0],"[1.20431024e-02 8.82612537e-05 9.61169048e-01 ... 9.90454192e-01
 6.47062656e-02 1.01566472e-04]","[1.20431024e-02 8.82612537e-05 9.61169048e-01 ... 9.90454192e-01
 6.47062656e-02 1.01566472e-04]"
434,digen5_6949,0.9614888381394077,0.9418,0.9430448981912827,0.9394128669581511,[0.53033047 0.53027731 0.53033733 ... 1.         1.         1.        ],"[1.00000000e+00 9.99786598e-01 9.99786598e-01 ... 4.26803244e-04
 2.13401622e-04 0.00000000e+00]",0.9234331163068921,0.9963335385413499,0.9769,0.9770312303292035,0.9768328151639756,[0.57163875 0.57159027 0.57165497 ... 1.         1.         1.        ],"[1.00000000e+00 9.99802019e-01 9.99802019e-01 ... 3.95961196e-04
 1.97980598e-04 0.00000000e+00]",0.9969066714520001,0,autosklearn,autosklearn_1200s,[1 0 1 ... 0 0 1],[0.86800463 0.38695358 0.83043696 ... 0.05715697 0.23317475 0.77270062],[0.86800463 0.38695358 0.83043696 ... 0.05715697 0.23317475 0.77270062]
435,digen11_7270,0.9990280267747462,0.9858,0.9857488996097427,0.9859988168014199,[0.94573789 0.9457277  0.94590533 ... 1.         1.         1.        ],"[1.00000000e+00 9.99801469e-01 9.99801469e-01 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.998958273339293,0.9990280267747462,0.9858,0.9857488996097427,0.9859988168014199,[0.94573789 0.9457277  0.94590533 ... 1.         1.         1.        ],"[1.00000000e+00 9.99801469e-01 9.99801469e-01 ... 3.97061743e-04
 1.98530872e-04 0.00000000e+00]",0.998958273339293,0,autosklearn,autosklearn_1200s,[1 1 1 ... 0 0 0],[0.96988783 0.97065021 0.96262088 ... 0.03170905 0.03092652 0.02940422],[0.96988783 0.97065021 0.96262088 ... 0.03170905 0.03092652 0.02940422]
